"geo_id","1988_price_sqft","1988_count","1989_price_sqft","1989_count","1990_price_sqft","1990_count","1991_price_sqft","1991_count","1992_price_sqft","1992_count","1993_price_sqft","1993_count","1994_price_sqft","1994_count","1995_price_sqft","1995_count","1996_price_sqft","1996_count","1997_price_sqft","1997_count","1998_price_sqft","1998_count","1999_price_sqft","1999_count","2000_price_sqft","2000_count","2001_price_sqft","2001_count","2002_price_sqft","2002_count","2003_price_sqft","2003_count","2004_price_sqft","2004_count","2005_price_sqft","2005_count","2006_price_sqft","2006_count","2007_price_sqft","2007_count","2008_price_sqft","2008_count","2009_price_sqft","2009_count","2010_price_sqft","2010_count","2011_price_sqft","2011_count","2012_price_sqft","2012_count","2013_price_sqft","2013_count","2014_price_sqft","2014_count"
"06081610203",191.05,9,186.5,4,193.68,2,258.31,1,150.7,4,239.99,5,140.95,3,107.99,1,173.84,6,69.14,2,168.06,7,183.48,8,244.98,5,399.12,8,271.72,2,212.46,2,486.84,8,397.96,12,265.66,5,217.25,4,"",0,247.72,3,265.37,1,"",0,219.47,9,309.5,4,254.54,2
"06081610302","",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,"",0,369.6,1,510.39,1,462.73,7,504.98,4,481.34,2,561.73,4,640.83,1,604.7,5,556.27,2,"",0,404.47,2,358.79,2,"",0,371.2,3,502.78,5,558.87,3
"06081610303","",0,375.99,84,370.57,59,339.24,44,325.57,53,311.79,60,301.43,42,281.78,56,288.04,132,309.82,208,365.04,164,413.6,81,530.56,82,506.26,69,500.88,79,486.62,85,547.83,113,605.53,78,591.36,67,587.78,51,522.86,6,491.78,38,474.95,50,"",0,462.86,50,526.11,61,571.71,19
"06081610304",368.84,178,447.89,127,442.65,47,381.08,62,347.4,54,330.66,47,310.5,59,292.45,76,296.48,95,351.04,80,380.64,91,430.07,78,548.34,75,547.12,51,535.9,74,536.34,82,592.03,77,685.25,72,655.75,77,627.34,66,552.81,8,503.21,33,460.52,51,"",0,428.55,51,534.08,56,618.03,28
"06081610400",238.01,27,249.62,15,242.69,12,168.49,5,214.27,11,175.94,8,177.31,5,155.14,8,161.09,11,162.06,9,217.37,13,244.1,14,303.34,12,341.66,9,309.52,9,291.29,11,272.18,10,405.52,28,341.03,8,379.71,4,291.18,1,229.32,7,217.38,11,"",0,218.24,7,233.07,18,329.29,1
"06081610500","",0,263.02,2,175.19,2,286.21,1,"",0,153.27,2,113.04,2,60.63,1,216.96,2,129.61,5,122.43,2,167.8,4,"",0,"",0,279.52,2,858.39,1,268.14,7,301.11,4,448.35,2,337.26,3,"",0,58.97,1,"",0,"",0,180.73,6,258.42,3,313.9,2
"06081610601",235.93,28,281.55,17,216.23,17,343.75,36,286.34,21,229.44,18,242.44,9,241.49,12,218.85,12,243.49,23,212.85,25,265.38,28,332.96,19,325.61,13,401.43,9,415.53,14,396.14,26,537.43,29,534.84,24,432.23,8,318.52,1,252.42,18,261.61,15,"",0,219.93,14,397.78,14,331.98,8
"06081610602",155.91,4,208.0,2,"",0,"",0,190.87,3,"",0,"",0,83.01,2,118.66,4,142.6,5,211.82,3,"",0,319.01,2,285.78,1,452.38,2,318.94,1,267.09,2,669.86,2,596.01,3,419.94,2,"",0,282.29,1,"",0,"",0,"",0,376.51,3,"",0
"06081610700",203.27,12,261.49,7,277.93,4,222.8,8,210.8,8,187.96,4,196.72,7,197.76,8,179.82,4,182.74,7,209.81,8,271.29,11,296.0,6,489.26,2,297.72,7,366.3,5,326.52,11,348.75,8,495.92,20,482.2,12,29.11,1,289.57,5,283.57,5,"",0,236.57,8,298.19,7,361.8,3
"06081610800",243.05,11,241.48,20,170.16,12,259.74,9,245.46,6,213.41,10,171.25,17,152.44,8,179.65,10,193.48,11,203.07,11,274.21,21,325.98,11,404.75,11,382.53,8,348.55,8,467.63,15,373.48,16,357.42,28,420.1,14,350.05,2,281.42,7,235.15,12,"",0,267.47,10,359.43,27,456.9,4
