"geo_id","2004_Y","2004_N","2004_U","2005_Y","2005_N","2005_U","2006_Y","2006_N","2006_U","2007_Y","2007_N","2007_U","2008_Y","2008_N","2008_U","2009_Y","2009_N","2009_U","2010_Y","2010_N","2010_U","2011_Y","2011_N","2011_U","2012_Y","2012_N","2012_U","2013_Y","2013_N","2013_U","2014_Y","2014_N","2014_U"
"06041102203",0,0,0,0,0,0,710,305,6,804,340,4,786,357,4,756,347,10,0,124,0,776,491,3,766,374,132,602,420,3,0,0,0
"06041103100",0,0,0,0,0,0,2081,285,6,2318,330,6,2307,341,4,2212,337,10,1,0,1,2299,355,4,2281,378,4,1685,260,4,0,0,0
"06041103200",1,2,0,0,0,0,1330,368,4,1475,410,4,1463,417,4,1395,412,13,1,0,1,1438,442,7,1423,460,9,1116,391,5,0,0,0
"06041104101",0,1,0,0,0,0,1977,376,2,2178,420,1,2158,437,1,2064,419,6,0,0,0,2115,483,0,2096,499,5,1660,400,0,0,0,0
"06041104102",0,0,0,0,0,0,997,529,4,1110,576,4,1094,593,3,1031,573,10,5,0,0,1079,612,4,1058,630,8,864,480,4,0,0,0
"06041104200",0,1,0,0,0,0,1498,279,8,1687,297,6,1666,316,3,1610,306,8,0,0,0,1624,359,3,1619,366,6,1197,297,1,0,0,0
"06041104300",0,0,0,0,0,0,523,100,1,592,110,0,582,118,0,546,114,3,0,0,0,568,132,0,560,139,1,410,103,0,0,0,0
"06041105000",0,0,0,0,0,0,1112,127,1,1221,156,1,1206,174,0,1170,160,3,2,0,0,1203,187,0,1192,208,6,1077,165,0,0,0,0
"06041106001",0,0,0,0,0,0,672,189,3,725,209,4,710,232,9,692,232,11,4,1,0,693,252,10,694,259,13,633,233,10,0,0,0
"06041106002",0,2,1,0,0,0,1362,303,4,1503,357,3,1497,360,4,1432,356,12,1,0,0,1454,406,91,1455,413,90,1121,397,3,0,0,0
"06041107000",1,0,0,0,0,0,1838,275,23,2011,313,22,2012,307,18,1945,304,22,2,0,1,1980,344,18,1965,363,20,1453,280,17,0,0,0
"06041108100",0,0,0,0,0,0,1929,320,2,2118,353,1,2117,350,2,2075,327,4,0,0,0,2098,370,2,2082,386,2,1579,322,0,0,0,0
"06041108200",0,1,0,0,0,0,1424,255,1,1543,278,1,1535,281,0,1486,284,5,0,0,0,1495,324,1,1479,343,0,1168,279,0,0,0,0
"06041109001",1,1,0,0,0,0,611,226,1,664,260,1,656,265,1,633,252,9,1,1,0,654,268,3,643,285,1,503,212,0,0,0,0
"06041109002",0,0,0,0,0,0,922,263,1,1030,288,0,1025,291,1,1007,277,4,1,0,0,1026,293,1,1026,295,1,771,226,0,0,0,0
"06041110100",1,1,0,0,0,0,1206,339,4,1331,381,4,1305,400,4,1252,391,7,1,1,0,1294,419,2,1298,420,2,992,331,2,0,0,0
"06041110200",1,0,0,0,0,0,1769,188,4,1979,232,3,1977,232,3,1917,237,3,0,0,0,1936,274,3,1923,290,6,1419,212,3,0,0,0
"06041111000",0,1,0,0,0,0,642,379,6,741,414,6,738,416,3,711,397,4,0,0,0,739,416,3,727,429,4,558,330,1,0,0,0
"06041112100",0,0,0,0,0,0,800,332,0,915,362,0,909,368,0,878,349,2,0,0,0,885,393,1,877,397,4,688,331,1,0,0,0
"06041112201",0,0,0,0,0,0,159,188,2,181,204,0,166,214,0,151,206,2,0,0,0,140,241,0,133,247,1,112,201,0,0,0,0
"06041112202",0,0,0,0,0,0,575,256,0,653,275,0,613,313,0,580,299,11,0,0,0,560,366,0,551,373,2,421,322,0,0,0,0
"06041113000",1,3,0,0,0,0,177,1010,8,201,1122,8,192,1134,8,145,1114,11,2,1,6,152,1196,7,165,1192,13,102,926,5,0,0,0
"06041114100",1,0,0,0,0,0,1266,392,9,1403,434,6,1396,440,5,1346,431,11,5,3,1,1398,448,10,1398,459,9,1059,361,5,0,0,0
"06041114200",1,0,0,0,0,0,748,187,5,831,212,4,834,211,2,817,200,4,2,0,0,825,220,4,810,237,4,626,172,3,0,0,0
"06041115000",1,0,0,0,0,0,1957,316,9,2196,387,7,2192,386,12,2110,379,13,1,0,0,2167,416,13,2163,424,14,1620,323,9,0,0,0
"06041116000",2,1,0,0,0,0,761,219,1,845,248,1,844,251,2,809,250,1,0,0,0,844,253,1,842,259,9,638,189,3,0,0,0
"06041117000",3,2,0,0,0,0,1003,323,5,1125,348,3,1109,362,3,1062,356,8,1,1,1,1116,364,4,1107,381,8,810,315,5,0,0,0
"06041118100",0,3,1,0,0,0,83,608,11,99,708,9,96,707,12,88,695,9,0,3,0,119,693,7,119,695,13,77,530,5,0,0,0
"06041119100",5,2,0,0,0,0,1125,288,1,1258,314,3,1254,320,2,1245,303,1,2,1,1,1259,324,2,1264,328,2,942,255,1,0,0,0
"06041119201",0,0,0,0,0,0,478,321,9,525,353,8,554,330,8,540,316,11,0,0,0,543,340,7,538,345,7,427,279,7,0,0,0
"06041119202",0,0,0,0,0,0,1014,139,1,1118,156,0,1126,147,0,1104,144,0,2,0,0,1122,153,0,1112,163,1,844,129,0,0,0,0
"06041120000",3,1,0,0,0,0,1445,378,5,1615,427,6,1606,434,5,1564,434,10,2,1,1,1610,435,6,1621,439,8,1212,346,6,0,0,0
"06041121100",0,0,0,0,0,0,1250,341,7,1395,384,4,1389,388,8,1363,384,5,5,2,0,1391,399,3,1388,406,4,1065,281,2,0,0,0
"06041121200",0,0,0,0,0,0,1183,476,10,1280,510,6,1277,520,1,1249,520,3,5,1,0,1259,549,1,1262,539,10,977,470,2,0,0,0
"06041123000",0,0,0,0,0,0,568,199,3,636,235,5,639,228,6,610,235,3,0,0,0,622,246,5,595,273,8,430,233,3,0,0,0
"06041124100",2,0,0,0,0,0,1221,343,3,1357,399,4,1368,386,5,1336,376,13,2,0,0,1347,413,5,1352,416,8,1000,332,3,0,0,0
"06041124200",1,1,0,0,0,0,1338,505,14,1521,548,15,1505,573,6,1454,568,10,1,0,0,1461,622,4,1461,627,10,1125,492,4,0,0,0
"06041125000",0,0,0,0,0,0,746,236,3,835,245,6,838,243,6,815,239,9,2,0,0,827,262,7,830,257,10,639,200,6,0,0,0
"06041126100",2,0,0,0,0,0,1467,392,6,1626,436,7,1628,433,6,1599,427,11,2,0,0,1633,454,6,1633,464,6,1209,371,5,0,0,0
"06041126200",0,0,0,0,0,0,1073,307,2,1172,332,3,1159,343,1,1133,338,4,0,0,0,1133,368,2,1117,384,4,841,285,1,0,0,0
"06041127000",3,0,0,0,0,0,1117,312,5,1229,353,6,1234,353,5,1186,359,5,1,0,0,1216,376,5,1212,386,9,919,315,4,0,0,0
"06041128100",4,0,0,0,0,0,1781,356,6,1999,393,5,2004,387,5,1931,385,7,0,0,0,1974,424,4,1968,441,6,1501,349,4,0,0,0
"06041128200",2,1,0,0,0,0,1296,313,6,1426,353,6,1442,340,6,1396,331,11,4,1,0,1434,358,6,1434,364,11,1093,269,6,0,0,0
"06041129000",0,0,0,0,0,0,170,51,1,188,59,1,181,62,3,169,56,3,0,1,0,178,66,2,178,63,6,152,57,2,0,0,0
"06041130201",1,0,0,0,0,0,739,450,5,816,503,3,825,498,5,793,502,4,1,2,0,793,543,3,799,545,2,627,416,4,0,0,0
"06041130202",0,0,0,0,0,0,793,549,5,857,631,1,879,606,1,847,602,0,3,1,0,855,637,0,841,652,3,663,506,0,0,0,0
"06041131100",1,0,0,0,0,0,194,81,2,222,91,4,215,99,3,204,97,4,0,0,0,208,110,3,211,110,3,147,89,1,0,0,0
"06041132100",0,0,0,0,0,0,107,1021,22,123,1112,18,128,1127,17,109,1106,22,3,3,2,128,1147,19,114,1162,25,82,881,17,0,0,0
"06041132200",0,0,0,0,0,0,48,858,5,57,920,3,74,906,4,61,894,4,0,0,0,81,905,6,65,919,9,43,694,6,0,0,0
"06041133000",0,0,0,0,0,0,196,847,21,210,932,27,202,935,26,197,913,27,1,4,1,210,945,32,208,948,32,141,739,21,0,0,0
"06041150702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"06055001300",0,0,0,0,0,0,1,0,1,2,0,1,2,0,1,0,0,0,2,0,1,2,0,1,2,0,1,2,0,1,0,0,0
"06055150100",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"06055150500",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"06055151601",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"06055152600",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
"06055154100",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
"06055200201",5,2,1,0,0,0,550,254,6,639,306,7,619,336,4,104,70,4,592,333,4,593,360,7,585,376,0,567,393,0,0,0,0
"06055200202",4,2,0,0,0,0,232,248,1,267,278,1,269,283,0,37,33,5,254,329,0,255,343,1,256,343,0,259,339,0,0,0,0
"06055200203",6,1,0,0,0,0,337,177,0,412,185,0,396,205,0,64,33,1,380,206,3,387,211,1,379,218,2,377,222,0,0,0,0
"06055200301",6,2,0,0,0,0,688,279,8,846,331,7,869,349,1,174,73,8,838,339,41,859,351,46,846,372,41,854,366,38,0,0,0
"06055200302",5,1,0,0,0,0,541,127,7,623,159,7,630,161,0,120,42,1,600,173,6,620,180,7,625,187,6,631,188,3,0,0,0
"06055200400",6,1,0,0,0,0,854,312,11,990,368,8,982,383,1,167,66,6,927,392,2,945,418,5,932,440,2,934,435,0,0,0,0
"06055200501",5,0,0,0,0,0,638,349,3,738,444,1,728,475,0,118,112,3,700,478,19,711,492,20,704,507,15,697,511,15,0,0,0
"06055200503",2,0,0,0,0,0,181,211,0,207,241,163,199,245,162,41,45,5,181,247,49,182,417,3,177,313,1,164,326,0,0,0,0
"06055200504",5,0,0,0,0,0,842,373,18,985,425,23,967,455,0,172,82,6,917,481,2,918,511,9,910,529,4,926,525,0,0,0,0
"06055200505",1,0,0,0,0,0,233,149,22,272,178,3,264,189,1,48,17,2,253,192,0,251,201,2,246,207,1,256,196,2,0,0,0
"06055200601",10,3,0,0,0,0,1063,275,6,1234,318,6,1209,360,1,183,85,6,1163,356,3,1193,373,7,1180,388,5,1172,402,0,0,0,0
"06055200602",12,0,0,0,0,0,931,321,21,1065,369,21,1061,385,0,184,85,11,1005,408,2,1040,420,4,1012,449,4,1016,448,0,0,0,0
"06055200703",2,1,0,0,0,0,906,95,3,1041,125,3,1040,132,0,157,33,4,987,149,3,1003,168,2,993,189,1,1002,187,0,0,0,0
"06055200704",10,2,0,0,0,0,797,272,40,947,334,8,943,346,0,153,52,8,900,351,1,910,368,11,903,381,5,892,395,1,0,0,0
"06055200705",1,0,0,0,0,0,428,140,2,492,160,1,493,180,0,77,36,0,483,177,2,498,183,2,497,192,3,501,187,1,0,0,0
"06055200706",7,0,0,0,0,0,870,122,1,1016,139,0,1000,158,1,173,36,2,944,171,2,966,192,1,951,206,3,950,209,0,0,0,0
"06055200707",4,1,0,0,0,0,626,144,3,718,158,1,719,162,1,107,36,4,683,181,2,686,193,4,687,205,1,686,203,1,0,0,0
"06055200802",7,0,0,0,0,0,958,406,19,1119,474,28,1114,524,0,185,103,9,1055,525,5,1049,587,9,1029,639,2,1018,669,0,0,0,0
"06055200803",3,0,0,0,0,0,506,105,4,591,116,4,589,120,0,91,17,4,558,122,4,575,134,1,574,134,2,569,138,2,0,0,0
"06055200804",4,1,0,0,0,0,639,302,2,772,349,2,731,409,0,146,100,7,705,387,2,720,416,6,724,416,2,723,419,0,0,0,0
"06055200900",0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0
"06055201003",1,1,0,0,0,0,393,86,5,629,159,7,642,167,2,233,66,13,741,156,8,806,168,6,846,160,4,880,159,1,0,0,0
"06055201004",15,1,0,0,0,0,1091,89,7,1342,125,6,1298,190,1,231,62,8,1233,218,5,1259,245,7,1268,248,3,1256,265,0,0,0,0
"06055201005",3,1,0,0,0,0,517,75,5,631,91,4,611,115,6,132,44,9,582,122,6,582,140,10,578,143,10,557,170,3,0,0,0
"06055201006",13,1,0,0,0,0,652,112,3,814,144,2,793,174,1,155,43,5,769,171,1,777,187,4,763,198,8,759,210,0,0,0,0
"06055201007",12,0,0,0,0,0,808,110,1,953,152,1,936,183,1,217,49,12,908,180,4,916,194,10,898,219,3,891,228,1,0,0,0
"06055201101",5,0,0,0,0,0,590,53,4,684,67,0,681,75,0,105,23,4,673,84,8,701,107,7,708,113,7,711,112,5,0,0,0
"06055201102",1,3,0,0,0,0,389,175,26,466,216,19,442,241,17,66,42,3,401,255,40,412,268,61,413,273,91,410,271,85,0,0,0
"06055201200",7,1,0,0,0,0,1126,252,7,1251,308,6,1264,322,7,143,51,7,1219,336,9,1246,353,9,1233,371,8,1226,382,7,0,0,0
"06055201300",7,1,0,0,0,0,411,320,25,455,375,26,462,377,6,56,71,0,449,381,7,468,387,8,456,403,7,465,406,5,0,0,0
"06055201401",2,2,0,0,0,0,891,702,54,1042,780,55,1031,810,12,175,123,6,975,812,14,986,847,18,977,862,16,966,873,11,0,0,0
"06055201402",9,2,0,0,0,0,752,153,5,859,181,4,860,174,4,149,36,3,806,197,5,825,211,4,802,226,4,805,221,3,0,0,0
"06055201403",1,0,0,0,0,0,147,70,11,170,86,12,173,87,15,30,14,5,167,88,15,164,98,12,183,115,13,166,98,13,0,0,0
"06055201500",1,1,0,0,0,0,268,257,28,306,299,27,295,324,28,46,54,4,277,323,25,286,336,23,279,353,20,274,353,20,0,0,0
"06055201601",3,3,0,0,0,0,306,205,17,362,238,18,368,244,7,70,59,0,343,254,6,345,268,6,351,271,1,345,277,1,0,0,0
"06055201602",2,2,1,0,0,0,727,393,32,808,465,32,793,501,11,124,105,2,764,501,11,779,518,10,774,531,8,767,538,1,0,0,0
"06055201700",3,4,0,0,0,0,568,567,32,668,644,37,640,675,29,120,111,6,600,653,27,620,691,31,621,707,26,618,706,21,0,0,0
"06055201800",2,0,0,0,0,0,327,258,33,421,332,31,418,359,26,85,83,9,386,378,31,383,398,35,385,403,25,372,421,24,0,0,0
"06055201900",1,0,0,0,0,0,192,221,15,221,245,23,223,250,20,27,37,2,210,248,19,207,268,20,202,276,16,191,287,11,0,0,0
"06055202000",2,3,2,0,0,0,631,416,33,743,500,39,755,518,15,123,98,3,697,533,24,715,561,21,694,603,7,687,596,4,0,0,0
"06075010100",0,0,0,0,0,0,292,241,13,340,255,5,334,272,4,340,255,41,332,336,37,337,346,30,346,347,24,335,354,24,332,363,18
"06075010200",2,3,0,0,0,0,458,494,7,493,508,4,646,2002,1,650,2549,8,660,2520,8,643,2586,7,648,2599,7,650,2576,14,643,2598,3
"06075010300",2,0,0,0,0,0,254,444,6,262,468,4,268,529,0,273,526,3,283,518,3,286,529,4,292,539,6,297,531,4,312,521,2
"06075010400",1,0,0,0,0,0,382,621,1,394,681,1,407,679,1,404,680,3,395,687,4,388,706,3,382,718,3,390,706,2,401,702,2
"06075010500",0,1,0,0,0,0,182,296,1,184,314,1,194,310,0,247,322,0,273,290,0,279,291,0,277,293,0,319,250,1,323,247,0
"06075010600",1,0,0,0,0,0,61,257,1,68,262,0,69,263,0,67,265,0,66,272,0,64,277,0,64,278,0,68,272,1,76,273,0
"06075010700",0,0,0,0,0,0,33,177,0,39,180,0,44,176,0,44,177,0,44,178,0,44,179,0,47,181,0,49,178,0,53,176,2
"06075010800",2,2,0,0,0,0,329,537,5,345,579,0,349,585,0,280,661,0,286,654,0,290,655,0,362,588,0,353,589,3,368,581,1
"06075010900",2,0,0,0,0,0,309,407,3,340,429,0,336,443,0,337,443,1,329,443,1,328,458,1,329,466,1,323,464,2,328,464,0
"06075011000",0,0,0,0,0,0,282,346,11,311,403,10,313,420,17,309,427,18,301,435,19,324,443,18,325,445,17,346,421,20,332,436,18
"06075011100",0,0,0,0,0,0,187,235,0,159,317,0,173,338,0,167,347,0,176,339,1,178,335,0,180,334,0,181,335,0,189,329,1
"06075011200",2,0,0,0,0,0,351,312,4,375,332,0,468,338,0,472,339,0,460,345,1,465,349,2,464,355,3,465,352,2,420,400,2
"06075011300",0,0,0,0,0,0,101,142,0,109,150,0,105,155,0,103,156,1,104,152,1,108,151,1,107,152,1,105,155,0,100,160,0
"06075011700",0,0,0,0,0,0,47,93,0,70,131,0,88,143,0,95,227,0,99,219,0,94,228,0,92,230,0,94,227,1,89,232,1
"06075011800",0,0,0,0,0,0,8,37,0,7,39,0,8,37,0,8,37,0,8,37,0,8,37,0,8,37,0,8,37,0,8,37,0
"06075011901",1,0,0,0,0,0,342,274,2,365,285,1,356,300,1,356,302,0,345,310,0,344,321,0,344,322,0,340,321,4,333,331,1
"06075011902",0,0,0,0,0,0,137,178,1,155,200,0,232,2011,2,234,2009,1,231,2008,0,227,2018,0,231,2013,1,234,2000,11,232,2010,2
"06075012000",0,0,0,0,0,0,7,69,0,8,71,0,8,70,0,13,75,0,22,103,0,40,86,0,49,78,0,47,79,0,45,81,0
"06075012100",0,1,0,0,0,0,20,135,0,20,140,0,34,149,0,37,183,0,63,159,0,70,166,0,68,168,0,72,163,0,108,127,0
"06075012201",0,0,0,0,0,0,154,119,1,167,128,0,165,133,0,163,134,1,156,135,1,158,140,1,155,144,1,158,139,2,157,141,1
"06075012202",0,0,0,0,0,0,40,133,2,44,133,2,47,130,2,47,129,2,40,133,3,40,136,2,42,135,2,44,133,2,41,137,1
"06075012301",0,0,0,0,0,0,1,17,0,2,17,0,2,17,0,2,17,0,1,18,0,1,18,0,0,19,0,1,18,0,1,18,0
"06075012302",0,0,0,0,0,0,1,126,0,1,127,0,11,2410,2,10,2411,2,9,2412,1,10,2413,0,7,2418,0,8,2412,4,7,2415,2
"06075012401",0,0,0,0,0,0,5,52,0,3,57,0,3,58,0,3,59,0,3,58,0,3,59,0,3,59,2,3,61,0,5,58,1
"06075012402",0,0,0,0,0,0,1,55,0,0,58,0,4,65,126,35,66,98,56,72,70,113,90,48,127,93,31,127,94,30,129,104,18
"06075012501",0,0,0,0,0,0,1,53,0,1,63,0,4,61,0,23,118,2,27,117,2,25,119,2,25,120,1,29,116,1,32,113,1
"06075012502",0,0,0,0,0,0,2,19,0,2,21,0,1,23,0,1,23,1,1,24,0,2,23,0,2,24,0,2,24,0,2,23,0
"06075012601",2,0,0,0,0,0,180,234,0,191,250,0,192,253,0,188,261,0,185,262,0,190,272,0,192,280,1,183,281,1,189,279,1
"06075012602",3,0,0,0,0,0,254,269,3,290,275,3,287,287,0,276,294,6,276,287,6,280,302,5,285,304,5,279,302,6,284,304,3
"06075012700",2,3,0,0,0,0,387,372,2,406,439,1,414,447,1,407,451,6,405,454,5,411,457,5,418,461,7,408,465,6,402,475,4
"06075012800",2,0,0,0,0,0,457,455,2,491,479,2,505,501,0,505,503,2,499,502,2,525,515,1,532,529,4,521,531,3,526,534,3
"06075012901",1,0,0,0,0,0,134,267,3,139,284,2,159,274,0,153,280,2,145,283,3,153,287,1,152,294,1,147,293,1,157,292,1
"06075012902",1,0,0,0,0,0,202,398,0,212,428,0,221,426,0,226,419,5,229,417,5,229,427,5,240,426,5,232,427,7,227,439,6
"06075013000",1,1,0,0,0,0,394,431,0,413,475,0,416,534,0,410,546,0,424,526,0,420,543,0,427,554,1,416,554,1,433,542,0
"06075013101",0,0,0,0,0,0,342,232,1,377,249,1,367,271,1,357,281,1,361,271,1,367,276,1,356,288,2,358,284,2,364,304,2
"06075013102",1,1,0,0,0,0,412,267,3,437,273,20,438,338,1,427,347,3,419,350,2,398,379,0,395,390,1,397,380,0,439,338,0
"06075013200",3,1,0,0,0,0,700,372,5,753,393,1,754,444,0,747,455,0,724,459,0,728,474,0,724,495,2,718,486,2,747,458,2
"06075013300",0,0,0,0,0,0,707,326,6,742,358,6,764,365,1,754,371,6,743,375,5,743,390,6,742,396,9,736,401,6,739,404,6
"06075013400",0,1,0,0,0,0,457,398,3,492,425,2,497,426,2,497,427,3,492,428,1,505,424,1,504,429,1,504,434,1,502,443,1
"06075013500",0,0,0,0,0,0,243,200,1,259,225,0,260,227,1,264,231,0,251,239,0,258,240,0,261,237,1,264,233,1,264,236,1
"06075015100",1,2,1,0,0,0,311,318,3,339,327,0,338,333,0,313,357,0,307,360,0,317,354,0,389,282,0,395,274,2,398,273,0
"06075015200",1,0,0,0,0,0,385,306,0,417,330,0,434,340,0,423,353,0,421,353,1,420,363,0,429,363,0,437,350,1,428,362,1
"06075015300",0,1,0,0,0,0,225,183,0,254,201,0,268,191,4,263,205,5,262,204,5,267,207,4,270,211,4,274,201,5,270,211,8
"06075015400",2,0,0,0,0,0,572,482,5,625,530,2,644,536,2,659,542,4,666,542,3,671,556,1,679,566,5,674,557,4,670,579,2
"06075015500",0,0,0,0,0,0,205,433,0,237,418,0,255,415,0,264,422,0,272,421,0,264,435,0,269,430,0,267,431,1,269,436,0
"06075015600",1,0,0,0,0,0,267,301,3,279,331,1,293,359,0,293,362,1,286,361,1,289,369,1,296,371,1,291,368,1,293,368,0
"06075015700",3,0,0,0,0,0,438,774,5,483,816,4,581,859,1,588,852,7,578,855,7,574,879,7,587,884,9,588,878,8,598,878,6
"06075015801",0,0,0,0,0,0,240,221,2,263,234,2,328,181,0,324,188,4,330,182,5,330,191,5,291,233,6,330,196,4,341,224,3
"06075015802",0,0,0,0,0,0,138,218,0,151,238,0,163,239,0,163,245,0,163,244,0,170,248,0,168,258,0,170,252,0,178,254,0
"06075015900",0,0,0,0,0,0,212,419,2,230,424,1,268,503,1,266,505,1,256,508,1,254,517,1,254,517,1,259,512,1,337,434,1
"06075016000",0,0,0,0,0,0,384,306,4,433,318,1,424,328,1,412,341,1,401,344,1,404,352,1,399,361,1,425,332,3,440,319,1
"06075016100",0,0,0,0,0,0,78,58,1,124,85,1,124,84,1,122,86,1,118,88,1,111,97,3,109,100,2,110,97,3,139,101,3
"06075016200",0,0,0,0,0,0,82,188,3,87,202,2,89,1443,1,88,1447,2,85,1447,1,156,1462,1,151,1464,6,155,1462,3,157,1470,3
"06075016300",0,0,0,0,0,0,163,281,2,175,316,0,187,313,0,185,316,2,187,317,2,193,325,1,195,327,7,197,330,0,208,331,0
"06075016400",2,1,1,0,0,0,129,278,0,163,328,0,177,322,0,181,325,2,188,311,0,202,315,0,204,320,2,197,326,1,199,334,0
"06075016500",2,0,0,0,0,0,266,441,2,297,483,2,318,493,1,334,501,1,338,487,1,346,506,0,380,502,3,368,502,0,375,510,0
"06075016600",2,0,0,0,0,0,218,388,8,241,419,6,255,425,1,266,456,7,265,454,8,281,454,6,319,442,7,318,439,6,321,441,5
"06075016700",3,0,0,0,0,0,325,441,5,349,479,3,376,481,0,369,506,3,390,485,2,401,504,2,465,467,5,462,455,0,476,463,0
"06075016801",3,0,0,0,0,0,147,251,7,170,283,5,193,281,2,187,285,11,189,286,11,194,287,11,203,292,14,204,289,11,207,297,8
"06075016802",0,0,0,0,0,0,101,209,2,115,230,2,129,222,129,163,232,94,184,225,80,198,229,70,212,237,58,210,241,51,247,255,22
"06075016900",5,0,0,0,0,0,173,305,1,193,344,0,224,336,0,236,324,8,259,310,8,267,312,8,276,316,18,272,319,9,283,324,7
"06075017000",4,0,0,0,0,0,682,495,6,745,535,2,766,540,2,783,534,2,791,523,3,823,522,5,834,530,21,843,523,7,851,539,5
"06075017101",0,2,0,0,0,0,412,412,2,435,458,1,461,445,1,455,449,6,456,433,7,490,424,5,556,368,6,546,367,7,552,380,5
"06075017102",1,0,0,0,0,0,251,402,8,248,472,7,279,470,3,280,478,5,288,464,5,307,468,5,403,390,3,399,385,4,407,385,2
"06075017601",0,0,0,0,0,0,49,149,2,50,163,1,202,444,1,333,338,1,318,344,2,318,356,1,325,363,8,307,387,2,307,416,2
"06075017700",1,0,0,0,0,0,71,158,2,73,181,2,117,195,1,109,201,5,110,200,5,116,201,4,134,191,1,141,182,1,145,181,3
"06075017801",0,0,0,0,0,0,208,135,1,213,149,0,379,267,0,382,263,0,376,261,0,454,358,0,445,368,0,450,363,0,441,373,0
"06075017802",2,0,0,0,0,0,186,245,2,231,319,6,506,452,9,521,440,14,516,438,15,517,452,13,525,456,9,521,459,8,519,473,6
"06075017902",0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,1,0,0,2,0
"06075018000",0,0,0,0,0,0,101,95,10,324,223,8,553,394,4,537,360,53,517,373,55,621,413,55,601,469,50,605,466,49,551,526,43
"06075020100",1,0,0,0,0,0,294,355,4,321,391,2,369,420,2,380,394,25,387,387,25,389,398,24,384,407,23,392,399,23,406,415,22
"06075020200",3,1,0,0,0,0,296,414,3,322,448,3,345,441,3,346,444,2,354,450,2,369,447,2,371,453,8,370,445,7,365,457,4
"06075020300",0,1,0,0,0,0,189,322,5,200,368,4,248,336,4,261,328,4,271,315,3,280,318,2,284,317,3,282,316,2,293,310,2
"06075020401",3,0,0,0,0,0,450,353,2,506,386,3,531,383,1,543,387,2,540,389,2,545,400,2,555,403,9,558,398,1,583,391,1
"06075020402",0,2,0,0,0,0,551,383,0,596,404,0,598,411,0,605,412,1,604,407,1,616,410,0,612,422,5,625,407,2,625,412,1
"06075020500",1,0,0,0,0,0,302,286,6,340,310,3,365,302,1,378,300,1,371,301,1,385,300,1,400,299,7,405,301,1,426,305,1
"06075020600",3,1,0,0,0,0,553,555,2,615,616,2,661,606,2,684,606,2,692,595,2,723,593,1,742,595,5,737,591,2,755,594,1
"06075020700",2,1,0,0,0,0,246,506,8,278,551,6,310,549,1,352,550,6,352,547,7,377,552,9,390,548,11,392,536,11,400,556,9
"06075020800",0,0,0,0,0,0,168,377,1,182,403,1,197,416,0,200,414,3,234,409,3,252,409,3,252,411,4,253,409,2,258,418,1
"06075020900",1,0,0,0,0,0,100,273,0,112,299,0,131,309,0,136,304,2,137,307,2,146,367,1,201,316,0,201,314,1,193,327,1
"06075021000",2,0,1,0,0,0,206,381,3,241,415,2,253,415,1,257,413,5,256,414,4,282,429,4,289,440,4,291,433,1,302,439,1
"06075021100",1,0,0,0,0,0,546,424,4,597,463,3,610,470,5,615,470,6,603,480,5,621,481,3,638,475,3,618,491,2,628,492,2
"06075021200",2,0,0,0,0,0,560,271,1,613,286,1,627,282,1,632,282,3,630,279,4,633,287,2,638,291,8,631,297,4,633,293,6
"06075021300",1,1,0,0,0,0,501,227,1,550,243,1,566,244,1,568,243,1,558,242,1,568,252,1,573,254,1,560,264,1,561,267,1
"06075021400",1,0,0,0,0,0,422,378,1,466,405,1,484,410,0,497,405,0,501,401,0,498,425,0,519,421,1,516,419,0,519,427,0
"06075021500",1,1,0,0,0,0,604,523,4,667,574,4,696,591,0,716,582,0,704,585,1,720,627,1,743,627,8,753,615,0,765,608,0
"06075021600",0,0,0,0,0,0,1130,321,3,1211,338,1,1205,363,1,1201,369,1,1176,378,4,1216,370,2,1218,370,2,1211,375,3,1202,388,1
"06075021700",0,1,0,0,0,0,1114,268,3,1186,289,1,1186,301,0,1181,307,0,1178,300,0,1188,303,0,1177,319,0,1191,302,0,1194,300,1
"06075021800",2,1,0,0,0,0,774,355,1,841,383,0,876,388,1,880,383,2,896,372,2,923,372,2,940,377,1,938,371,2,947,377,1
"06075022600",0,0,1,0,0,0,101,112,2,108,130,1,311,259,2,302,266,4,296,272,4,381,339,3,395,330,11,448,276,12,458,295,1
